Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
15.12.2024 04:00 - 15.12.2024 05:00,53590,-
15.12.2024 05:00 - 15.12.2024 06:00,54801,-
15.12.2024 06:00 - 15.12.2024 07:00,56492,-
15.12.2024 07:00 - 15.12.2024 08:00,58571,-
15.12.2024 08:00 - 15.12.2024 09:00,61132,-
15.12.2024 09:00 - 15.12.2024 10:00,62710,-
15.12.2024 10:00 - 15.12.2024 11:00,63489,-
15.12.2024 11:00 - 15.12.2024 12:00,64376,-
15.12.2024 12:00 - 15.12.2024 13:00,61952,-
15.12.2024 13:00 - 15.12.2024 14:00,59084,-
15.12.2024 14:00 - 15.12.2024 15:00,57477,-
15.12.2024 15:00 - 15.12.2024 16:00,57325,-
15.12.2024 16:00 - 15.12.2024 17:00,60573,-
15.12.2024 17:00 - 15.12.2024 18:00,64214,-
15.12.2024 18:00 - 15.12.2024 19:00,65464,-
15.12.2024 19:00 - 15.12.2024 20:00,63244,-
15.12.2024 20:00 - 15.12.2024 21:00,61250,-
15.12.2024 21:00 - 15.12.2024 22:00,61712,-
15.12.2024 22:00 - 15.12.2024 23:00,61450,-
15.12.2024 23:00 - 16.12.2024 00:00,59531,-
