"Time (UTC)","Day-ahead Total Load Forecast [MW] - France (FR)","Actual Total Load [MW] - France (FR)"
"19.01.2024 02:00 - 19.01.2024 03:00","62350","66192"
"19.01.2024 03:00 - 19.01.2024 04:00","61100","64656"
"19.01.2024 04:00 - 19.01.2024 05:00","62400","64252"
"19.01.2024 05:00 - 19.01.2024 06:00","66750","66778"
"19.01.2024 06:00 - 19.01.2024 07:00","72750","72350"
"19.01.2024 07:00 - 19.01.2024 08:00","76150","78083"
"19.01.2024 08:00 - 19.01.2024 09:00","76500","80861"
"19.01.2024 09:00 - 19.01.2024 10:00","75800","81567"
"19.01.2024 10:00 - 19.01.2024 11:00","75000","80591"
"19.01.2024 11:00 - 19.01.2024 12:00","74200","79144"
"19.01.2024 12:00 - 19.01.2024 13:00","71600","76951"
"19.01.2024 13:00 - 19.01.2024 14:00","69750","73925"
"19.01.2024 14:00 - 19.01.2024 15:00","68500","72619"
"19.01.2024 15:00 - 19.01.2024 16:00","67550","71300"
"19.01.2024 16:00 - 19.01.2024 17:00","69050","70244"
"19.01.2024 17:00 - 19.01.2024 18:00","74450","73521"
"19.01.2024 18:00 - 19.01.2024 19:00","76250","78089"
"19.01.2024 19:00 - 19.01.2024 20:00","73900","78489"
"19.01.2024 20:00 - 19.01.2024 21:00","71100","75808"
"19.01.2024 21:00 - 19.01.2024 22:00","69450","72994"
"19.01.2024 22:00 - 19.01.2024 23:00","71150","73622"
"19.01.2024 23:00 - 20.01.2024 00:00","72200","73789"
"20.01.2024 00:00 - 20.01.2024 01:00","70300","71649"
"20.01.2024 01:00 - 20.01.2024 02:00","70550","70427"
"20.01.2024 02:00 - 20.01.2024 03:00","68000","69954"
"20.01.2024 03:00 - 20.01.2024 04:00","66150","67514"
"20.01.2024 04:00 - 20.01.2024 05:00","66150","66298"
"20.01.2024 05:00 - 20.01.2024 06:00","67800","67033"
"20.01.2024 06:00 - 20.01.2024 07:00","70450","68809"
"20.01.2024 07:00 - 20.01.2024 08:00","73100","71612"
"20.01.2024 08:00 - 20.01.2024 09:00","75600","74541"
"20.01.2024 09:00 - 20.01.2024 10:00","76450","77079"
"20.01.2024 10:00 - 20.01.2024 11:00","75550","77197"
"20.01.2024 11:00 - 20.01.2024 12:00","74400","76099"
"20.01.2024 12:00 - 20.01.2024 13:00","70800","74272"
"20.01.2024 13:00 - 20.01.2024 14:00","67800","70054"
"20.01.2024 14:00 - 20.01.2024 15:00","66350","67549"
"20.01.2024 15:00 - 20.01.2024 16:00","64050","65854"
"20.01.2024 16:00 - 20.01.2024 17:00","65150","64967"
"20.01.2024 17:00 - 20.01.2024 18:00","70350","68389"
"20.01.2024 18:00 - 20.01.2024 19:00","72900","74236"
"20.01.2024 19:00 - 20.01.2024 20:00","71450","75695"
"20.01.2024 20:00 - 20.01.2024 21:00","69200","73536"
"20.01.2024 21:00 - 20.01.2024 22:00","68750","71490"
"20.01.2024 22:00 - 20.01.2024 23:00","71550","72395"
"20.01.2024 23:00 - 21.01.2024 00:00","71400","72637"
"21.01.2024 00:00 - 21.01.2024 01:00","69350","70781"
"21.01.2024 01:00 - 21.01.2024 02:00","69000","69129"
"21.01.2024 02:00 - 21.01.2024 03:00","65950","68240"
"21.01.2024 03:00 - 21.01.2024 04:00","63700","65598"
"21.01.2024 04:00 - 21.01.2024 05:00","62650","63859"
"21.01.2024 05:00 - 21.01.2024 06:00","62950","63587"
"21.01.2024 06:00 - 21.01.2024 07:00","64050","63992"
"21.01.2024 07:00 - 21.01.2024 08:00","65200","64851"
"21.01.2024 08:00 - 21.01.2024 09:00","67400","66224"
"21.01.2024 09:00 - 21.01.2024 10:00","69400","68231"
"21.01.2024 10:00 - 21.01.2024 11:00","69400","69820"
"21.01.2024 11:00 - 21.01.2024 12:00","68950","70281"
"21.01.2024 12:00 - 21.01.2024 13:00","65050","69205"
"21.01.2024 13:00 - 21.01.2024 14:00","61700","64943"
"21.01.2024 14:00 - 21.01.2024 15:00","59950","62846"
"21.01.2024 15:00 - 21.01.2024 16:00","58350","61353"
"21.01.2024 16:00 - 21.01.2024 17:00","59500","60013"
"21.01.2024 17:00 - 21.01.2024 18:00","64900","62309"
"21.01.2024 18:00 - 21.01.2024 19:00","68100","67438"
"21.01.2024 19:00 - 21.01.2024 20:00","66250","69097"
"21.01.2024 20:00 - 21.01.2024 21:00","63900","66721"
"21.01.2024 21:00 - 21.01.2024 22:00","62350","64282"
"21.01.2024 22:00 - 21.01.2024 23:00","64100","64258"
"21.01.2024 23:00 - 22.01.2024 00:00","62800","64108"
"22.01.2024 00:00 - 22.01.2024 01:00","60600","62135"
"22.01.2024 01:00 - 22.01.2024 02:00","60300","60471"
"22.01.2024 02:00 - 22.01.2024 03:00","57800","59749"
"22.01.2024 03:00 - 22.01.2024 04:00","56150","57086"
"22.01.2024 04:00 - 22.01.2024 05:00","57750","56312"
"22.01.2024 05:00 - 22.01.2024 06:00","62000","58552"
"22.01.2024 06:00 - 22.01.2024 07:00","67750","63589"
"22.01.2024 07:00 - 22.01.2024 08:00","70750","68761"
"22.01.2024 08:00 - 22.01.2024 09:00","71500","70718"
"22.01.2024 09:00 - 22.01.2024 10:00","71750","71075"
"22.01.2024 10:00 - 22.01.2024 11:00","71250","70585"
"22.01.2024 11:00 - 22.01.2024 12:00","70800","70567"
"22.01.2024 12:00 - 22.01.2024 13:00","67500","69591"
"22.01.2024 13:00 - 22.01.2024 14:00","66800","67291"
"22.01.2024 14:00 - 22.01.2024 15:00","65500","66485"
"22.01.2024 15:00 - 22.01.2024 16:00","64100","64874"
"22.01.2024 16:00 - 22.01.2024 17:00","65400","63425"
"22.01.2024 17:00 - 22.01.2024 18:00","69750","65052"
"22.01.2024 18:00 - 22.01.2024 19:00","72100","69220"
"22.01.2024 19:00 - 22.01.2024 20:00","68750","69557"
"22.01.2024 20:00 - 22.01.2024 21:00","65250","65723"
"22.01.2024 21:00 - 22.01.2024 22:00","63500","62300"
"22.01.2024 22:00 - 22.01.2024 23:00","64950","62053"
"22.01.2024 23:00 - 23.01.2024 00:00","62150","61600"
"23.01.2024 00:00 - 23.01.2024 01:00","59400","59151"
"23.01.2024 01:00 - 23.01.2024 02:00","59550","57365"
"23.01.2024 02:00 - 23.01.2024 03:00","57100","56834"
"23.01.2024 03:00 - 23.01.2024 04:00","55450","54575"
"23.01.2024 04:00 - 23.01.2024 05:00","56850","53477"
"23.01.2024 05:00 - 23.01.2024 06:00","61200","55688"
"23.01.2024 06:00 - 23.01.2024 07:00","67250","60766"
"23.01.2024 07:00 - 23.01.2024 08:00","70400","66158"
"23.01.2024 08:00 - 23.01.2024 09:00","70750","67833"
"23.01.2024 09:00 - 23.01.2024 10:00","70800","67804"
"23.01.2024 10:00 - 23.01.2024 11:00","70250","67341"
"23.01.2024 11:00 - 23.01.2024 12:00","69600","66678"
"23.01.2024 12:00 - 23.01.2024 13:00","66600","65381"
"23.01.2024 13:00 - 23.01.2024 14:00","65800","63536"
"23.01.2024 14:00 - 23.01.2024 15:00","64600","63002"
"23.01.2024 15:00 - 23.01.2024 16:00","63000","61986"
"23.01.2024 16:00 - 23.01.2024 17:00","63650","60720"
"23.01.2024 17:00 - 23.01.2024 18:00","67550","62002"
"23.01.2024 18:00 - 23.01.2024 19:00","69500","65937"
"23.01.2024 19:00 - 23.01.2024 20:00","66200","66389"
"23.01.2024 20:00 - 23.01.2024 21:00","62050","62743"
"23.01.2024 21:00 - 23.01.2024 22:00","59600","59342"
"23.01.2024 22:00 - 23.01.2024 23:00","61200","58907"
"23.01.2024 23:00 - 24.01.2024 00:00","57100","58445"
"24.01.2024 00:00 - 24.01.2024 01:00","54500","55788"
"24.01.2024 01:00 - 24.01.2024 02:00","54350","53731"
"24.01.2024 02:00 - 24.01.2024 03:00","51750","53030"
"24.01.2024 03:00 - 24.01.2024 04:00","49700","50603"
"24.01.2024 04:00 - 24.01.2024 05:00","51350","49525"
"24.01.2024 05:00 - 24.01.2024 06:00","55250","51403"
"24.01.2024 06:00 - 24.01.2024 07:00","60200","56207"
"24.01.2024 07:00 - 24.01.2024 08:00","63650","60695"
"24.01.2024 08:00 - 24.01.2024 09:00","64400","62843"
"24.01.2024 09:00 - 24.01.2024 10:00","64500","63214"
"24.01.2024 10:00 - 24.01.2024 11:00","63950","62732"
"24.01.2024 11:00 - 24.01.2024 12:00","64050","62213"
"24.01.2024 12:00 - 24.01.2024 13:00","61500","60913"
"24.01.2024 13:00 - 24.01.2024 14:00","60700","58714"
"24.01.2024 14:00 - 24.01.2024 15:00","59650","57931"
"24.01.2024 15:00 - 24.01.2024 16:00","57600","56796"
"24.01.2024 16:00 - 24.01.2024 17:00","58150","55651"
"24.01.2024 17:00 - 24.01.2024 18:00","62750","57052"
"24.01.2024 18:00 - 24.01.2024 19:00","64900","61732"
"24.01.2024 19:00 - 24.01.2024 20:00","62050","62541"
"24.01.2024 20:00 - 24.01.2024 21:00","58700","59059"
"24.01.2024 21:00 - 24.01.2024 22:00","58000","55699"
"24.01.2024 22:00 - 24.01.2024 23:00","59250","55510"
"24.01.2024 23:00 - 25.01.2024 00:00","54800","55351"
"25.01.2024 00:00 - 25.01.2024 01:00","52750","53212"
"25.01.2024 01:00 - 25.01.2024 02:00","52500","51588"
"25.01.2024 02:00 - 25.01.2024 03:00","50000","50914"
"25.01.2024 03:00 - 25.01.2024 04:00","48550","49005"
"25.01.2024 04:00 - 25.01.2024 05:00","49550","48104"
"25.01.2024 05:00 - 25.01.2024 06:00","53950","50155"
"25.01.2024 06:00 - 25.01.2024 07:00","59150","55499"
"25.01.2024 07:00 - 25.01.2024 08:00","62050","60671"
"25.01.2024 08:00 - 25.01.2024 09:00","62900","62478"
"25.01.2024 09:00 - 25.01.2024 10:00","62900","62630"
"25.01.2024 10:00 - 25.01.2024 11:00","62200","62253"
"25.01.2024 11:00 - 25.01.2024 12:00","61250","61627"
"25.01.2024 12:00 - 25.01.2024 13:00","57950","60109"
"25.01.2024 13:00 - 25.01.2024 14:00","57350","57902"
"25.01.2024 14:00 - 25.01.2024 15:00","56600","57426"
"25.01.2024 15:00 - 25.01.2024 16:00","55750","56307"
"25.01.2024 16:00 - 25.01.2024 17:00","56950","54925"
"25.01.2024 17:00 - 25.01.2024 18:00","61200","56336"
"25.01.2024 18:00 - 25.01.2024 19:00","63050","60922"
"25.01.2024 19:00 - 25.01.2024 20:00","59900","61616"
"25.01.2024 20:00 - 25.01.2024 21:00","57300","58287"
"25.01.2024 21:00 - 25.01.2024 22:00","56100","55268"
"25.01.2024 22:00 - 25.01.2024 23:00","57950","55316"
"25.01.2024 23:00 - 26.01.2024 00:00","54350","55216"
"26.01.2024 00:00 - 26.01.2024 01:00","52000","52846"
"26.01.2024 01:00 - 26.01.2024 02:00","51700","50868"
"26.01.2024 02:00 - 26.01.2024 03:00","49400","50322"
"26.01.2024 03:00 - 26.01.2024 04:00","48350","48001"
"26.01.2024 04:00 - 26.01.2024 05:00","49500","47221"
"26.01.2024 05:00 - 26.01.2024 06:00","53600","49399"
"26.01.2024 06:00 - 26.01.2024 07:00","59600","54117"
"26.01.2024 07:00 - 26.01.2024 08:00","62600","58823"
"26.01.2024 08:00 - 26.01.2024 09:00","63400","60677"
"26.01.2024 09:00 - 26.01.2024 10:00","63300","61063"
"26.01.2024 10:00 - 26.01.2024 11:00","62700","60893"
"26.01.2024 11:00 - 26.01.2024 12:00","61650","60578"
"26.01.2024 12:00 - 26.01.2024 13:00","58850","59419"
"26.01.2024 13:00 - 26.01.2024 14:00","58050","57154"
"26.01.2024 14:00 - 26.01.2024 15:00","57250","56627"
"26.01.2024 15:00 - 26.01.2024 16:00","55550","55204"
"26.01.2024 16:00 - 26.01.2024 17:00","56650","53928"
"26.01.2024 17:00 - 26.01.2024 18:00","61100","56093"
"26.01.2024 18:00 - 26.01.2024 19:00","62400","60931"
"26.01.2024 19:00 - 26.01.2024 20:00","60450","61671"
"26.01.2024 20:00 - 26.01.2024 21:00","58050","59273"
"26.01.2024 21:00 - 26.01.2024 22:00","57250","56947"
"26.01.2024 22:00 - 26.01.2024 23:00","59550","57570"
"26.01.2024 23:00 - 27.01.2024 00:00","55000","57848"
"27.01.2024 00:00 - 27.01.2024 01:00","52550","55710"
"27.01.2024 01:00 - 27.01.2024 02:00","52050","53981"
"27.01.2024 02:00 - 27.01.2024 03:00","49750","53224"
"27.01.2024 03:00 - 27.01.2024 04:00","48700","51144"
"27.01.2024 04:00 - 27.01.2024 05:00","49150","49981"
"27.01.2024 05:00 - 27.01.2024 06:00","51000","50748"
"27.01.2024 06:00 - 27.01.2024 07:00","53350","52722"
"27.01.2024 07:00 - 27.01.2024 08:00","55900","55183"
"27.01.2024 08:00 - 27.01.2024 09:00","58200","57594"
"27.01.2024 09:00 - 27.01.2024 10:00","59400","59695"
"27.01.2024 10:00 - 27.01.2024 11:00","58800","60007"
"27.01.2024 11:00 - 27.01.2024 12:00","58300","59300"
"27.01.2024 12:00 - 27.01.2024 13:00","56000","58385"
"27.01.2024 13:00 - 27.01.2024 14:00","54600","55400"
"27.01.2024 14:00 - 27.01.2024 15:00","52700","53886"
"27.01.2024 15:00 - 27.01.2024 16:00","51650","52611"
"27.01.2024 16:00 - 27.01.2024 17:00","53000","51282"
"27.01.2024 17:00 - 27.01.2024 18:00","57900","53403"
"27.01.2024 18:00 - 27.01.2024 19:00","59800","58478"
"27.01.2024 19:00 - 27.01.2024 20:00","58300","59650"
"27.01.2024 20:00 - 27.01.2024 21:00","56300","57433"
"27.01.2024 21:00 - 27.01.2024 22:00","56250","55695"
"27.01.2024 22:00 - 27.01.2024 23:00","58250","56994"
"27.01.2024 23:00 - 28.01.2024 00:00","57100","57867"
"28.01.2024 00:00 - 28.01.2024 01:00","55050","56533"
"28.01.2024 01:00 - 28.01.2024 02:00","54300","55211"
"28.01.2024 02:00 - 28.01.2024 03:00","51650","54381"
"28.01.2024 03:00 - 28.01.2024 04:00","50100","52105"
"28.01.2024 04:00 - 28.01.2024 05:00","49750","50631"
"28.01.2024 05:00 - 28.01.2024 06:00","50050","50766"
"28.01.2024 06:00 - 28.01.2024 07:00","50850","51901"
"28.01.2024 07:00 - 28.01.2024 08:00","52300","53327"
"28.01.2024 08:00 - 28.01.2024 09:00","54550","55081"
"28.01.2024 09:00 - 28.01.2024 10:00","56450","57269"
"28.01.2024 10:00 - 28.01.2024 11:00","56450","58088"
"28.01.2024 11:00 - 28.01.2024 12:00","55750","57884"
"28.01.2024 12:00 - 28.01.2024 13:00","52950","57401"
"28.01.2024 13:00 - 28.01.2024 14:00","50500","54110"
"28.01.2024 14:00 - 28.01.2024 15:00","49200","51914"
"28.01.2024 15:00 - 28.01.2024 16:00","48000","50666"
"28.01.2024 16:00 - 28.01.2024 17:00","49800","49739"
"28.01.2024 17:00 - 28.01.2024 18:00","55150","51987"
"28.01.2024 18:00 - 28.01.2024 19:00","58650","57703"
"28.01.2024 19:00 - 28.01.2024 20:00","57000","59537"
"28.01.2024 20:00 - 28.01.2024 21:00","55000","57653"
"28.01.2024 21:00 - 28.01.2024 22:00","54000","55415"
"28.01.2024 22:00 - 28.01.2024 23:00","55350","56024"
"28.01.2024 23:00 - 29.01.2024 00:00","54700","56114"
"29.01.2024 00:00 - 29.01.2024 01:00","52500","54211"
"29.01.2024 01:00 - 29.01.2024 02:00","52500","53026"
"29.01.2024 02:00 - 29.01.2024 03:00","50250","52445"
"29.01.2024 03:00 - 29.01.2024 04:00","49300","50451"
"29.01.2024 04:00 - 29.01.2024 05:00","51300","49931"
"29.01.2024 05:00 - 29.01.2024 06:00","55950","52707"
"29.01.2024 06:00 - 29.01.2024 07:00","62300","58357"
"29.01.2024 07:00 - 29.01.2024 08:00","65700","63918"
"29.01.2024 08:00 - 29.01.2024 09:00","66250","66173"
"29.01.2024 09:00 - 29.01.2024 10:00","65650","65923"
"29.01.2024 10:00 - 29.01.2024 11:00","64950","64613"
"29.01.2024 11:00 - 29.01.2024 12:00","64250","63256"
"29.01.2024 12:00 - 29.01.2024 13:00","61800","61143"
"29.01.2024 13:00 - 29.01.2024 14:00","60450","58635"
"29.01.2024 14:00 - 29.01.2024 15:00","59950","57935"
"29.01.2024 15:00 - 29.01.2024 16:00","58950","56893"
"29.01.2024 16:00 - 29.01.2024 17:00","59750","55416"
"29.01.2024 17:00 - 29.01.2024 18:00","63850","57165"
"29.01.2024 18:00 - 29.01.2024 19:00","66100","62479"
"29.01.2024 19:00 - 29.01.2024 20:00","62650","63398"
"29.01.2024 20:00 - 29.01.2024 21:00","58700","59895"
"29.01.2024 21:00 - 29.01.2024 22:00","56850","56686"
"29.01.2024 22:00 - 29.01.2024 23:00","58350","56804"
"29.01.2024 23:00 - 30.01.2024 00:00","54950","56547"
"30.01.2024 00:00 - 30.01.2024 01:00","52800","54146"
"30.01.2024 01:00 - 30.01.2024 02:00","52850","52588"
"30.01.2024 02:00 - 30.01.2024 03:00","50400","52039"
"30.01.2024 03:00 - 30.01.2024 04:00","49100","50001"
"30.01.2024 04:00 - 30.01.2024 05:00","50450","49164"
"30.01.2024 05:00 - 30.01.2024 06:00","55150","51564"
"30.01.2024 06:00 - 30.01.2024 07:00","61050","56824"
"30.01.2024 07:00 - 30.01.2024 08:00","64100","62113"
"30.01.2024 08:00 - 30.01.2024 09:00","64300","63755"
"30.01.2024 09:00 - 30.01.2024 10:00","63900","63627"
"30.01.2024 10:00 - 30.01.2024 11:00","62750","62706"
"30.01.2024 11:00 - 30.01.2024 12:00","61850","62055"
"30.01.2024 12:00 - 30.01.2024 13:00","59850","60841"
"30.01.2024 13:00 - 30.01.2024 14:00","59150","59127"
"30.01.2024 14:00 - 30.01.2024 15:00","58600","58555"
"30.01.2024 15:00 - 30.01.2024 16:00","57250","57215"
"30.01.2024 16:00 - 30.01.2024 17:00","57750","55871"
"30.01.2024 17:00 - 30.01.2024 18:00","61600","57298"
"30.01.2024 18:00 - 30.01.2024 19:00","64100","62640"
"30.01.2024 19:00 - 30.01.2024 20:00","61000","64238"
"30.01.2024 20:00 - 30.01.2024 21:00","57550","61104"
"30.01.2024 21:00 - 30.01.2024 22:00","56150","57982"
"30.01.2024 22:00 - 30.01.2024 23:00","58100","58051"
"30.01.2024 23:00 - 31.01.2024 00:00","56350","57858"
"31.01.2024 00:00 - 31.01.2024 01:00","54100","55812"
"31.01.2024 01:00 - 31.01.2024 02:00","54150","54322"
"31.01.2024 02:00 - 31.01.2024 03:00","52300","53959"
"31.01.2024 03:00 - 31.01.2024 04:00","51100","52014"
"31.01.2024 04:00 - 31.01.2024 05:00","52800","51405"
"31.01.2024 05:00 - 31.01.2024 06:00","57550","53943"
"31.01.2024 06:00 - 31.01.2024 07:00","63000","59037"
"31.01.2024 07:00 - 31.01.2024 08:00","66300","64190"
"31.01.2024 08:00 - 31.01.2024 09:00","66700","66564"
"31.01.2024 09:00 - 31.01.2024 10:00","66100","66901"
"31.01.2024 10:00 - 31.01.2024 11:00","65100","65718"
"31.01.2024 11:00 - 31.01.2024 12:00","64100","64584"
"31.01.2024 12:00 - 31.01.2024 13:00","61600","62440"
"31.01.2024 13:00 - 31.01.2024 14:00","61000","60131"
"31.01.2024 14:00 - 31.01.2024 15:00","59850","59204"
"31.01.2024 15:00 - 31.01.2024 16:00","57250","57401"
"31.01.2024 16:00 - 31.01.2024 17:00","57650","56179"
"31.01.2024 17:00 - 31.01.2024 18:00","62250","57734"
"31.01.2024 18:00 - 31.01.2024 19:00","65300","63343"
"31.01.2024 19:00 - 31.01.2024 20:00","62400","64827"
"31.01.2024 20:00 - 31.01.2024 21:00","58950","61646"
"31.01.2024 21:00 - 31.01.2024 22:00","57850","58398"
"31.01.2024 22:00 - 31.01.2024 23:00","59200","58517"
"31.01.2024 23:00 - 01.02.2024 00:00","56100","58464"
"01.02.2024 00:00 - 01.02.2024 01:00","53900","55843"
"01.02.2024 01:00 - 01.02.2024 02:00","53650","53931"
"01.02.2024 02:00 - 01.02.2024 03:00","51500","52884"
"01.02.2024 03:00 - 01.02.2024 04:00","50300","50613"
"01.02.2024 04:00 - 01.02.2024 05:00","51700","49610"
"01.02.2024 05:00 - 01.02.2024 06:00","56450","51629"
"01.02.2024 06:00 - 01.02.2024 07:00","62350","56336"
"01.02.2024 07:00 - 01.02.2024 08:00","65300","61100"
"01.02.2024 08:00 - 01.02.2024 09:00","65550","62823"
"01.02.2024 09:00 - 01.02.2024 10:00","65050","63328"
"01.02.2024 10:00 - 01.02.2024 11:00","64300","63571"
"01.02.2024 11:00 - 01.02.2024 12:00","63400","63787"
"01.02.2024 12:00 - 01.02.2024 13:00","60650","63102"
"01.02.2024 13:00 - 01.02.2024 14:00","59650","61278"
"01.02.2024 14:00 - 01.02.2024 15:00","58750","61070"
"01.02.2024 15:00 - 01.02.2024 16:00","58100","60031"
"01.02.2024 16:00 - 01.02.2024 17:00","58800","58555"
"01.02.2024 17:00 - 01.02.2024 18:00","62900","59541"
"01.02.2024 18:00 - 01.02.2024 19:00","65350","64165"
"01.02.2024 19:00 - 01.02.2024 20:00","62100","65078"
"01.02.2024 20:00 - 01.02.2024 21:00","58500","61776"
"01.02.2024 21:00 - 01.02.2024 22:00","57150","58394"
"01.02.2024 22:00 - 01.02.2024 23:00","59100","58217"
"01.02.2024 23:00 - 02.02.2024 00:00","57300","57986"
"02.02.2024 00:00 - 02.02.2024 01:00","54900","55752"
"02.02.2024 01:00 - 02.02.2024 02:00","54700","54035"
"02.02.2024 02:00 - 02.02.2024 03:00","51950","53360"
"02.02.2024 03:00 - 02.02.2024 04:00","50650","51206"
"02.02.2024 04:00 - 02.02.2024 05:00","52100","50389"
"02.02.2024 05:00 - 02.02.2024 06:00","56450","52764"
"02.02.2024 06:00 - 02.02.2024 07:00","62400","57921"
"02.02.2024 07:00 - 02.02.2024 08:00","65200","62992"
"02.02.2024 08:00 - 02.02.2024 09:00","65300","64690"
"02.02.2024 09:00 - 02.02.2024 10:00","64550","65205"
"02.02.2024 10:00 - 02.02.2024 11:00","63550","64979"
"02.02.2024 11:00 - 02.02.2024 12:00","62650","64090"
"02.02.2024 12:00 - 02.02.2024 13:00","60400","62252"
"02.02.2024 13:00 - 02.02.2024 14:00","59550","60016"
"02.02.2024 14:00 - 02.02.2024 15:00","58050","58928"
"02.02.2024 15:00 - 02.02.2024 16:00","56550","57399"
"02.02.2024 16:00 - 02.02.2024 17:00","56950","55776"
"02.02.2024 17:00 - 02.02.2024 18:00","61500","57363"
"02.02.2024 18:00 - 02.02.2024 19:00","64250","61797"
"02.02.2024 19:00 - 02.02.2024 20:00","61800","62741"
"02.02.2024 20:00 - 02.02.2024 21:00","58800","60150"
"02.02.2024 21:00 - 02.02.2024 22:00","57600","57593"
"02.02.2024 22:00 - 02.02.2024 23:00","59600","57971"
"02.02.2024 23:00 - 03.02.2024 00:00","56600","58359"
"03.02.2024 00:00 - 03.02.2024 01:00","53650","55958"
"03.02.2024 01:00 - 03.02.2024 02:00","53200","53934"
"03.02.2024 02:00 - 03.02.2024 03:00","50150","52800"
"03.02.2024 03:00 - 03.02.2024 04:00","48050","50123"
"03.02.2024 04:00 - 03.02.2024 05:00","47850","48551"
"03.02.2024 05:00 - 03.02.2024 06:00","49300","48964"
"03.02.2024 06:00 - 03.02.2024 07:00","51250","50939"
"03.02.2024 07:00 - 03.02.2024 08:00","53950","52859"
"03.02.2024 08:00 - 03.02.2024 09:00","55750","54968"
"03.02.2024 09:00 - 03.02.2024 10:00","56600","57044"
"03.02.2024 10:00 - 03.02.2024 11:00","56350","57549"
"03.02.2024 11:00 - 03.02.2024 12:00","56700","57440"
"03.02.2024 12:00 - 03.02.2024 13:00","54050","57289"
"03.02.2024 13:00 - 03.02.2024 14:00","52350","55068"
"03.02.2024 14:00 - 03.02.2024 15:00","51450","53928"
"03.02.2024 15:00 - 03.02.2024 16:00","50150","52914"
"03.02.2024 16:00 - 03.02.2024 17:00","51250","51372"
"03.02.2024 17:00 - 03.02.2024 18:00","56100","52433"
"03.02.2024 18:00 - 03.02.2024 19:00","58350","56761"
"03.02.2024 19:00 - 03.02.2024 20:00","56550","58149"
"03.02.2024 20:00 - 03.02.2024 21:00","54200","55954"
"03.02.2024 21:00 - 03.02.2024 22:00","54050","53710"
"03.02.2024 22:00 - 03.02.2024 23:00","55950","54670"
"03.02.2024 23:00 - 04.02.2024 00:00","54400","55459"
"04.02.2024 00:00 - 04.02.2024 01:00","52150","53587"
"04.02.2024 01:00 - 04.02.2024 02:00","51500","51717"
"04.02.2024 02:00 - 04.02.2024 03:00","48700","50654"
"04.02.2024 03:00 - 04.02.2024 04:00","46550","47964"
"04.02.2024 04:00 - 04.02.2024 05:00","45800","46159"
"04.02.2024 05:00 - 04.02.2024 06:00","46750","46325"
"04.02.2024 06:00 - 04.02.2024 07:00","47950","47577"
"04.02.2024 07:00 - 04.02.2024 08:00","49500","48928"
"04.02.2024 08:00 - 04.02.2024 09:00","51600","50645"
"04.02.2024 09:00 - 04.02.2024 10:00","53200","53497"
"04.02.2024 10:00 - 04.02.2024 11:00","54200","55198"
"04.02.2024 11:00 - 04.02.2024 12:00","54900","56583"
"04.02.2024 12:00 - 04.02.2024 13:00","51900","57126"
"04.02.2024 13:00 - 04.02.2024 14:00","49150","54276"
"04.02.2024 14:00 - 04.02.2024 15:00","48050","52684"
"04.02.2024 15:00 - 04.02.2024 16:00","47200","51581"
