Time (UTC),Actual Total Load [MW] - France (FR),Day-ahead Total Load Forecast [MW] - France (FR)
11.10.2024 19:00 - 11.10.2024 20:00,46651,-
11.10.2024 20:00 - 11.10.2024 21:00,47233,-
11.10.2024 21:00 - 11.10.2024 22:00,46850,-
11.10.2024 22:00 - 11.10.2024 23:00,44010,-
11.10.2024 23:00 - 12.10.2024 00:00,41516,-
12.10.2024 00:00 - 12.10.2024 01:00,39959,-
12.10.2024 01:00 - 12.10.2024 02:00,37938,-
12.10.2024 02:00 - 12.10.2024 03:00,36793,-
12.10.2024 03:00 - 12.10.2024 04:00,37131,-
12.10.2024 04:00 - 12.10.2024 05:00,38747,-
12.10.2024 05:00 - 12.10.2024 06:00,40840,-
12.10.2024 06:00 - 12.10.2024 07:00,42599,-
12.10.2024 07:00 - 12.10.2024 08:00,44842,-
12.10.2024 08:00 - 12.10.2024 09:00,46398,-
12.10.2024 09:00 - 12.10.2024 10:00,47193,-
12.10.2024 10:00 - 12.10.2024 11:00,49076,-
12.10.2024 11:00 - 12.10.2024 12:00,48028,-
12.10.2024 12:00 - 12.10.2024 13:00,45543,-
12.10.2024 13:00 - 12.10.2024 14:00,44130,-
12.10.2024 14:00 - 12.10.2024 15:00,42889,-
12.10.2024 15:00 - 12.10.2024 16:00,42799,-
12.10.2024 16:00 - 12.10.2024 17:00,44543,-
12.10.2024 17:00 - 12.10.2024 18:00,47308,-
12.10.2024 18:00 - 12.10.2024 19:00,45501,-
12.10.2024 19:00 - 12.10.2024 20:00,43129,-
12.10.2024 20:00 - 12.10.2024 21:00,43964,-
12.10.2024 21:00 - 12.10.2024 22:00,44327,-
12.10.2024 22:00 - 12.10.2024 23:00,42033,-
12.10.2024 23:00 - 13.10.2024 00:00,39094,-
13.10.2024 00:00 - 13.10.2024 01:00,37319,-
13.10.2024 01:00 - 13.10.2024 02:00,35056,-
13.10.2024 02:00 - 13.10.2024 03:00,33626,-
13.10.2024 03:00 - 13.10.2024 04:00,33602,-
13.10.2024 04:00 - 13.10.2024 05:00,34622,-
13.10.2024 05:00 - 13.10.2024 06:00,36703,-
13.10.2024 06:00 - 13.10.2024 07:00,38276,-
13.10.2024 07:00 - 13.10.2024 08:00,40803,-
13.10.2024 08:00 - 13.10.2024 09:00,42797,-
13.10.2024 09:00 - 13.10.2024 10:00,43747,-
13.10.2024 10:00 - 13.10.2024 11:00,45684,-
13.10.2024 11:00 - 13.10.2024 12:00,44114,-
13.10.2024 12:00 - 13.10.2024 13:00,41368,-
13.10.2024 13:00 - 13.10.2024 14:00,40079,-
13.10.2024 14:00 - 13.10.2024 15:00,39298,-
13.10.2024 15:00 - 13.10.2024 16:00,39941,-
13.10.2024 16:00 - 13.10.2024 17:00,43045,-
13.10.2024 17:00 - 13.10.2024 18:00,47385,-
13.10.2024 18:00 - 13.10.2024 19:00,45977,-
13.10.2024 19:00 - 13.10.2024 20:00,43704,-
13.10.2024 20:00 - 13.10.2024 21:00,43859,-
13.10.2024 21:00 - 13.10.2024 22:00,43325,-
13.10.2024 22:00 - 13.10.2024 23:00,41340,-
13.10.2024 23:00 - 14.10.2024 00:00,39031,-
